@id,@type,id,reportType,dateImport,dateResult,ranking,description,category,channel,dateDiff,startTime,rLength,ratePerc,rateInK,shr,rateInKAll,live
/api/cim_tv_public_results_daily_views/734554,CimTvPublicResultsDailyView,734554,north,2024-03-20T00:00:00.000000,2024-03-10T00:00:00.000000,20,BASKET. BB. FIN H. - CHARLEROI/LIMBURG,,VRT 1,2024-03-10T00:00:00.000000,15:27:44,00:54:20,,143.654,,,7
/api/cim_tv_public_results_daily_views/738535,CimTvPublicResultsDailyView,738535,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,1,THUIS,,VRT 1,2024-03-11T00:00:00.000000,20:15:45,00:25:17,,1.124.605,,,7
/api/cim_tv_public_results_daily_views/738536,CimTvPublicResultsDailyView,738536,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,VRT 1,2024-03-11T00:00:00.000000,19:00:04,00:44:18,,987.698,,,7
/api/cim_tv_public_results_daily_views/738537,CimTvPublicResultsDailyView,738537,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,3,DE MOSTERD VAN MEUS,,VRT 1,2024-03-11T00:00:00.000000,20:43:46,00:52:14,,832.504,,,7
/api/cim_tv_public_results_daily_views/738538,CimTvPublicResultsDailyView,738538,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,4,IEDEREEN BEROEMD,,VRT 1,2024-03-11T00:00:00.000000,19:46:15,00:21:47,,736.918,,,7
/api/cim_tv_public_results_daily_views/738539,CimTvPublicResultsDailyView,738539,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,5,BLOKKEN,,VRT 1,2024-03-11T00:00:00.000000,18:31:25,00:27:09,,704.440,,,7
/api/cim_tv_public_results_daily_views/738540,CimTvPublicResultsDailyView,738540,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,6,FAMILIE,,VTM,2024-03-11T00:00:00.000000,20:11:04,00:24:16,,671.504,,,7
/api/cim_tv_public_results_daily_views/738541,CimTvPublicResultsDailyView,738541,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,7,NIEUWS 19U VTM,,VTM,2024-03-11T00:00:00.000000,18:59:47,00:58:32,,663.413,,,7
/api/cim_tv_public_results_daily_views/738542,CimTvPublicResultsDailyView,738542,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,8,DE DAG VAN VANDAAG,,VRT 1,2024-03-11T00:00:00.000000,21:39:49,00:50:56,,634.085,,,7
/api/cim_tv_public_results_daily_views/738543,CimTvPublicResultsDailyView,738543,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,9,HET ONBEKENDE,,VTM,2024-03-11T00:00:00.000000,20:46:17,01:02:45,,489.124,,,7
/api/cim_tv_public_results_daily_views/738544,CimTvPublicResultsDailyView,738544,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,10,DAGELIJKSE KOST,,VRT 1,2024-03-11T00:00:00.000000,18:12:44,00:15:02,,462.297,,,7
/api/cim_tv_public_results_daily_views/738545,CimTvPublicResultsDailyView,738545,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,11,CELEBRITY MASTERCHEF,,PLAY4,2024-03-11T00:00:00.000000,21:14:19,00:55:08,,417.478,,,7
/api/cim_tv_public_results_daily_views/738546,CimTvPublicResultsDailyView,738546,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,12,HET 1 UUR-JOURNAAL,,VRT 1,2024-03-11T00:00:00.000000,13:00:04,00:33:27,,373.201,,,7
/api/cim_tv_public_results_daily_views/738547,CimTvPublicResultsDailyView,738547,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,13,MILO,,VTM,2024-03-11T00:00:00.000000,18:21:16,00:24:36,,308.548,,,7
/api/cim_tv_public_results_daily_views/738548,CimTvPublicResultsDailyView,738548,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,14,HETERDAAD,,VRT 1,2024-03-11T00:00:00.000000,17:02:11,00:59:12,,291.134,,,7
/api/cim_tv_public_results_daily_views/738549,CimTvPublicResultsDailyView,738549,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,15,HET JOURNAAL LAAT,,VRT 1,2024-03-11T00:00:00.000000,22:33:36,00:29:01,,276.526,,,7
/api/cim_tv_public_results_daily_views/738550,CimTvPublicResultsDailyView,738550,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,16,NIEUWS 13U VTM,,VTM,2024-03-11T00:00:00.000000,12:59:49,00:30:28,,271.144,,,7
/api/cim_tv_public_results_daily_views/738551,CimTvPublicResultsDailyView,738551,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,17,DE TAFEL VAN GERT,,PLAY4,2024-03-11T00:00:00.000000,20:00:03,01:05:03,,270.210,,,7
/api/cim_tv_public_results_daily_views/738552,CimTvPublicResultsDailyView,738552,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,18,DE KRAAK,,VTM,2024-03-11T00:00:00.000000,22:06:02,00:48:21,,253.558,,,7
/api/cim_tv_public_results_daily_views/738553,CimTvPublicResultsDailyView,738553,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,19,SARA,,VTM,2024-03-11T00:00:00.000000,17:13:29,00:21:57,,203.431,,,7
/api/cim_tv_public_results_daily_views/738554,CimTvPublicResultsDailyView,738554,north,2024-03-21T00:00:00.000000,2024-03-11T00:00:00.000000,20,BIG BROTHER,,PLAY4,2024-03-11T00:00:00.000000,22:26:27,00:41:20,,199.172,,,7
/api/cim_tv_public_results_daily_views/742535,CimTvPublicResultsDailyView,742535,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,1,THUIS,,VRT 1,2024-03-12T00:00:00.000000,20:07:53,00:26:30,,1.124.377,,,7
/api/cim_tv_public_results_daily_views/742536,CimTvPublicResultsDailyView,742536,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,VRT 1,2024-03-12T00:00:00.000000,19:00:04,00:44:23,,1.032.139,,,7
/api/cim_tv_public_results_daily_views/742537,CimTvPublicResultsDailyView,742537,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,3,LIEFDE VOOR MUZIEK,,VTM,2024-03-12T00:00:00.000000,20:42:16,01:19:48,,941.163,,,7
/api/cim_tv_public_results_daily_views/742538,CimTvPublicResultsDailyView,742538,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,4,IEDEREEN BEROEMD,,VRT 1,2024-03-12T00:00:00.000000,19:45:27,00:16:57,,806.920,,,7
/api/cim_tv_public_results_daily_views/742539,CimTvPublicResultsDailyView,742539,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,5,BLOKKEN,,VRT 1,2024-03-12T00:00:00.000000,18:28:28,00:27:12,,721.795,,,7
/api/cim_tv_public_results_daily_views/742540,CimTvPublicResultsDailyView,742540,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,6,PANO,,VRT 1,2024-03-12T00:00:00.000000,21:26:56,00:42:42,,665.805,,,7
/api/cim_tv_public_results_daily_views/742541,CimTvPublicResultsDailyView,742541,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,7,NIEUWS 19U VTM,,VTM,2024-03-12T00:00:00.000000,18:59:44,00:55:49,,647.609,,,7
/api/cim_tv_public_results_daily_views/742542,CimTvPublicResultsDailyView,742542,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,8,FAMILIE,,VTM,2024-03-12T00:00:00.000000,20:06:59,00:24:45,,630.152,,,7
/api/cim_tv_public_results_daily_views/742543,CimTvPublicResultsDailyView,742543,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,9,GEWOON BUITENGEWOON,,VRT 1,2024-03-12T00:00:00.000000,20:34:47,00:51:16,,621.314,,,7
/api/cim_tv_public_results_daily_views/742544,CimTvPublicResultsDailyView,742544,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,10,DE DAG VAN VANDAAG,,VRT 1,2024-03-12T00:00:00.000000,22:11:20,00:49:23,,543.214,,,7
/api/cim_tv_public_results_daily_views/742545,CimTvPublicResultsDailyView,742545,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,11,HET 1 UUR-JOURNAAL,,VRT 1,2024-03-12T00:00:00.000000,13:00:04,00:29:44,,414.138,,,7
/api/cim_tv_public_results_daily_views/742546,CimTvPublicResultsDailyView,742546,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,12,DAGELIJKSE KOST,,VRT 1,2024-03-12T00:00:00.000000,18:09:12,00:15:00,,412.444,,,7
/api/cim_tv_public_results_daily_views/742547,CimTvPublicResultsDailyView,742547,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,13,ASSISEN,,PLAY4,2024-03-12T00:00:00.000000,21:16:26,00:41:32,,345.438,,,7
/api/cim_tv_public_results_daily_views/742548,CimTvPublicResultsDailyView,742548,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,14,DE KROONGETUIGEN,,VTM,2024-03-12T00:00:00.000000,22:18:00,00:47:25,,333.267,,,7
/api/cim_tv_public_results_daily_views/742549,CimTvPublicResultsDailyView,742549,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,15,MILO,,VTM,2024-03-12T00:00:00.000000,18:24:05,00:21:54,,322.083,,,7
/api/cim_tv_public_results_daily_views/742550,CimTvPublicResultsDailyView,742550,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,16,HETERDAAD,,VRT 1,2024-03-12T00:00:00.000000,16:57:21,00:55:53,,305.800,,,7
/api/cim_tv_public_results_daily_views/742551,CimTvPublicResultsDailyView,742551,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,17,HET JOURNAAL LAAT,,VRT 1,2024-03-12T00:00:00.000000,23:03:09,00:26:33,,299.421,,,7
/api/cim_tv_public_results_daily_views/742552,CimTvPublicResultsDailyView,742552,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,18,DE TAFEL VAN GERT,,PLAY4,2024-03-12T00:00:00.000000,20:00:03,01:07:02,,239.189,,,7
/api/cim_tv_public_results_daily_views/742553,CimTvPublicResultsDailyView,742553,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,19,DE AFSPRAAK,,VRT CANVAS,2024-03-12T00:00:00.000000,20:37:00,00:50:01,,232.095,,,7
/api/cim_tv_public_results_daily_views/742554,CimTvPublicResultsDailyView,742554,north,2024-03-22T00:00:00.000000,2024-03-12T00:00:00.000000,20,NIEUWS 13U VTM,,VTM,2024-03-12T00:00:00.000000,12:59:49,00:29:07,,211.347,,,7
/api/cim_tv_public_results_daily_views/742495,CimTvPublicResultsDailyView,742495,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,1,THUIS,,VRT 1,2024-03-13T00:00:00.000000,20:27:02,00:26:23,,1.109.521,,,7
/api/cim_tv_public_results_daily_views/742496,CimTvPublicResultsDailyView,742496,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,VRT 1,2024-03-13T00:00:00.000000,19:00:05,00:50:04,,975.783,,,7
/api/cim_tv_public_results_daily_views/742497,CimTvPublicResultsDailyView,742497,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,3,IK VRAAG HET AAN,,VRT 1,2024-03-13T00:00:00.000000,20:55:51,01:04:12,,901.975,,,7
/api/cim_tv_public_results_daily_views/742498,CimTvPublicResultsDailyView,742498,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,4,IEDEREEN BEROEMD,,VRT 1,2024-03-13T00:00:00.000000,19:53:21,00:23:23,,717.751,,,7
/api/cim_tv_public_results_daily_views/742499,CimTvPublicResultsDailyView,742499,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,5,BLOKKEN,,VRT 1,2024-03-13T00:00:00.000000,18:30:37,00:27:02,,678.651,,,7
/api/cim_tv_public_results_daily_views/742500,CimTvPublicResultsDailyView,742500,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,6,NIEUWS 19U VTM,,VTM,2024-03-13T00:00:00.000000,18:59:44,00:57:22,,617.812,,,7
/api/cim_tv_public_results_daily_views/742501,CimTvPublicResultsDailyView,742501,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,7,CODE VAN COPPENS,,VTM,2024-03-13T00:00:00.000000,20:45:58,00:54:50,,606.844,,,7
/api/cim_tv_public_results_daily_views/742502,CimTvPublicResultsDailyView,742502,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,8,DE DAG VAN VANDAAG,,VRT 1,2024-03-13T00:00:00.000000,22:02:46,00:47:46,,595.408,,,7
/api/cim_tv_public_results_daily_views/742503,CimTvPublicResultsDailyView,742503,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,9,FAMILIE,,VTM,2024-03-13T00:00:00.000000,20:09:52,00:25:15,,567.289,,,7
/api/cim_tv_public_results_daily_views/742504,CimTvPublicResultsDailyView,742504,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,10,"MOORDZAKEN, LEVENSLANG",,VTM,2024-03-13T00:00:00.000000,21:54:01,00:42:47,,472.568,,,7
/api/cim_tv_public_results_daily_views/742505,CimTvPublicResultsDailyView,742505,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,11,CELEBRITY MASTERCHEF,,PLAY4,2024-03-13T00:00:00.000000,21:19:51,00:56:10,,403.706,,,7
/api/cim_tv_public_results_daily_views/742506,CimTvPublicResultsDailyView,742506,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,12,DAGELIJKSE KOST,,VRT 1,2024-03-13T00:00:00.000000,18:12:37,00:15:00,,395.988,,,7
/api/cim_tv_public_results_daily_views/742507,CimTvPublicResultsDailyView,742507,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,13,HET 1 UUR-JOURNAAL,,VRT 1,2024-03-13T00:00:00.000000,13:00:04,00:31:23,,365.009,,,7
/api/cim_tv_public_results_daily_views/742508,CimTvPublicResultsDailyView,742508,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,14,WIELRENNEN. NOKERE KOERSE H.,,VRT 1,2024-03-13T00:00:00.000000,14:59:22,02:40:13,,357.503,,,7
/api/cim_tv_public_results_daily_views/742509,CimTvPublicResultsDailyView,742509,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,15,MILO,,VTM,2024-03-13T00:00:00.000000,18:22:33,00:23:11,,316.806,,,7
/api/cim_tv_public_results_daily_views/742510,CimTvPublicResultsDailyView,742510,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,16,HET NIEUWE IJZEREN GORDIJN,,VRT CANVAS,2024-03-13T00:00:00.000000,21:29:11,00:43:59,,293.118,,,7
/api/cim_tv_public_results_daily_views/742511,CimTvPublicResultsDailyView,742511,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,17,DE TAFEL VAN GERT,,PLAY4,2024-03-13T00:00:00.000000,20:00:03,01:13:09,,254.907,,,7
/api/cim_tv_public_results_daily_views/742512,CimTvPublicResultsDailyView,742512,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,18,HET JOURNAAL LAAT,,VRT 1,2024-03-13T00:00:00.000000,22:54:15,00:28:03,,251.574,,,7
/api/cim_tv_public_results_daily_views/742513,CimTvPublicResultsDailyView,742513,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,19,SARA,,VTM,2024-03-13T00:00:00.000000,17:14:57,00:23:24,,208.999,,,7
/api/cim_tv_public_results_daily_views/742514,CimTvPublicResultsDailyView,742514,north,2024-03-22T00:00:00.000000,2024-03-13T00:00:00.000000,20,NIEUWS 13U VTM,,VTM,2024-03-13T00:00:00.000000,12:59:49,00:29:44,,198.694,,,7
/api/cim_tv_public_results_daily_views/742455,CimTvPublicResultsDailyView,742455,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,1,THUIS,,VRT 1,2024-03-14T00:00:00.000000,20:22:20,00:26:03,,1.101.704,,,7
/api/cim_tv_public_results_daily_views/742456,CimTvPublicResultsDailyView,742456,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,VRT 1,2024-03-14T00:00:00.000000,19:00:05,00:49:03,,911.533,,,7
/api/cim_tv_public_results_daily_views/742457,CimTvPublicResultsDailyView,742457,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,3,RESTAURANT MISVERSTAND,,VRT 1,2024-03-14T00:00:00.000000,20:51:22,00:54:06,,828.817,,,7
/api/cim_tv_public_results_daily_views/742458,CimTvPublicResultsDailyView,742458,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,4,IEDEREEN BEROEMD,,VRT 1,2024-03-14T00:00:00.000000,19:51:42,00:23:33,,752.771,,,7
/api/cim_tv_public_results_daily_views/742459,CimTvPublicResultsDailyView,742459,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,5,BLOKKEN,,VRT 1,2024-03-14T00:00:00.000000,18:30:49,00:27:05,,604.302,,,7
/api/cim_tv_public_results_daily_views/742460,CimTvPublicResultsDailyView,742460,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,6,NIEUWS 19U VTM,,VTM,2024-03-14T00:00:00.000000,18:59:48,00:56:04,,590.243,,,7
/api/cim_tv_public_results_daily_views/742461,CimTvPublicResultsDailyView,742461,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,7,FAMILIE,,VTM,2024-03-14T00:00:00.000000,20:08:17,00:24:39,,590.060,,,7
/api/cim_tv_public_results_daily_views/742462,CimTvPublicResultsDailyView,742462,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,8,"EENMAAL, ANDERMAAL",,VTM,2024-03-14T00:00:00.000000,20:43:38,00:57:21,,577.500,,,7
/api/cim_tv_public_results_daily_views/742463,CimTvPublicResultsDailyView,742463,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,9,DE DAG VAN VANDAAG,,VRT 1,2024-03-14T00:00:00.000000,21:49:08,00:48:08,,565.329,,,7
/api/cim_tv_public_results_daily_views/742464,CimTvPublicResultsDailyView,742464,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,10,VB. C4 UEFA 1/8F - CL.BRUGGE/MOLDE,,VRT CANVAS,2024-03-14T00:00:00.000000,21:01:13,01:37:00,,361.801,,,7
/api/cim_tv_public_results_daily_views/742465,CimTvPublicResultsDailyView,742465,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,11,SCHEIRE EN DE SCHEPPING,,PLAY4,2024-03-14T00:00:00.000000,21:19:13,00:50:52,,348.691,,,7
/api/cim_tv_public_results_daily_views/742466,CimTvPublicResultsDailyView,742466,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,12,HET 1 UUR-JOURNAAL,,VRT 1,2024-03-14T00:00:00.000000,13:00:04,00:30:14,,347.889,,,7
/api/cim_tv_public_results_daily_views/742467,CimTvPublicResultsDailyView,742467,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,13,DAGELIJKSE KOST,,VRT 1,2024-03-14T00:00:00.000000,18:13:05,00:15:06,,327.948,,,7
/api/cim_tv_public_results_daily_views/742468,CimTvPublicResultsDailyView,742468,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,14,HET JOURNAAL LAAT,,VRT 1,2024-03-14T00:00:00.000000,22:39:54,00:23:07,,314.411,,,7
/api/cim_tv_public_results_daily_views/742469,CimTvPublicResultsDailyView,742469,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,15,MILO,,VTM,2024-03-14T00:00:00.000000,18:21:35,00:23:51,,238.961,,,7
/api/cim_tv_public_results_daily_views/742470,CimTvPublicResultsDailyView,742470,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,16,DE TAFEL VAN GERT,,PLAY4,2024-03-14T00:00:00.000000,20:00:03,01:07:28,,235.027,,,7
/api/cim_tv_public_results_daily_views/742471,CimTvPublicResultsDailyView,742471,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,17,HETERDAAD,,VRT 1,2024-03-14T00:00:00.000000,17:03:32,00:54:11,,219.793,,,7
/api/cim_tv_public_results_daily_views/742472,CimTvPublicResultsDailyView,742472,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,18,BLIND GESPRONGEN,,VTM,2024-03-14T00:00:00.000000,21:58:00,00:46:59,,202.903,,,7
/api/cim_tv_public_results_daily_views/742473,CimTvPublicResultsDailyView,742473,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,19,SARA,,VTM,2024-03-14T00:00:00.000000,16:33:10,00:55:46,,202.278,,,7
/api/cim_tv_public_results_daily_views/742474,CimTvPublicResultsDailyView,742474,north,2024-03-22T00:00:00.000000,2024-03-14T00:00:00.000000,20,BIG BROTHER,,PLAY4,2024-03-14T00:00:00.000000,22:30:07,00:50:30,,185.647,,,7
/api/cim_tv_public_results_daily_views/746535,CimTvPublicResultsDailyView,746535,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,1,THUIS,,VRT 1,2024-03-15T00:00:00.000000,20:19:47,00:26:00,,1.062.413,,,7
/api/cim_tv_public_results_daily_views/746536,CimTvPublicResultsDailyView,746536,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,2,THE VOICE VAN VLAANDEREN,,VTM,2024-03-15T00:00:00.000000,20:42:32,01:33:41,,816.971,,,7
/api/cim_tv_public_results_daily_views/746537,CimTvPublicResultsDailyView,746537,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,3,HET 7 UUR-JOURNAAL,,VRT 1,2024-03-15T00:00:00.000000,19:00:05,00:47:11,,805.080,,,7
/api/cim_tv_public_results_daily_views/746538,CimTvPublicResultsDailyView,746538,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,4,NIEUWS 19U VTM,,VTM,2024-03-15T00:00:00.000000,18:59:49,00:54:50,,606.485,,,7
/api/cim_tv_public_results_daily_views/746539,CimTvPublicResultsDailyView,746539,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,5,FAMILIE,,VTM,2024-03-15T00:00:00.000000,20:07:24,00:24:40,,602.065,,,7
/api/cim_tv_public_results_daily_views/746540,CimTvPublicResultsDailyView,746540,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,6,BLOKKEN,,VRT 1,2024-03-15T00:00:00.000000,18:29:49,00:27:14,,599.657,,,7
/api/cim_tv_public_results_daily_views/746541,CimTvPublicResultsDailyView,746541,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,7,IEDEREEN BEROEMD,,VRT 1,2024-03-15T00:00:00.000000,19:50:15,00:22:02,,567.092,,,7
/api/cim_tv_public_results_daily_views/746542,CimTvPublicResultsDailyView,746542,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,8,SHETLAND,,VRT 1,2024-03-15T00:00:00.000000,20:48:23,01:51:46,,524.444,,,7
/api/cim_tv_public_results_daily_views/746543,CimTvPublicResultsDailyView,746543,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,9,HET 1 UUR-JOURNAAL,,VRT 1,2024-03-15T00:00:00.000000,13:00:05,00:33:00,,443.454,,,7
/api/cim_tv_public_results_daily_views/746544,CimTvPublicResultsDailyView,746544,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,10,WIELRENNEN. BREDENE KOKSIJDE CLASSIC,,VRT 1,2024-03-15T00:00:00.000000,14:30:26,02:59:44,,371.760,,,7
/api/cim_tv_public_results_daily_views/746545,CimTvPublicResultsDailyView,746545,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,11,DAGELIJKSE KOST,,VRT 1,2024-03-15T00:00:00.000000,18:10:06,00:15:18,,316.473,,,7
/api/cim_tv_public_results_daily_views/746546,CimTvPublicResultsDailyView,746546,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,12,HET JOURNAAL LAAT,,VRT 1,2024-03-15T00:00:00.000000,22:44:17,00:26:05,,253.231,,,7
/api/cim_tv_public_results_daily_views/746547,CimTvPublicResultsDailyView,746547,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,13,DE AFSPRAAK,,VRT CANVAS,2024-03-15T00:00:00.000000,20:38:10,00:57:38,,242.303,,,7
/api/cim_tv_public_results_daily_views/746548,CimTvPublicResultsDailyView,746548,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,14,NIEUWS 13U VTM,,VTM,2024-03-15T00:00:00.000000,12:59:49,00:28:19,,239.330,,,7
/api/cim_tv_public_results_daily_views/746549,CimTvPublicResultsDailyView,746549,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,15,INSIDE TARONGA ZOO,,VRT 1,2024-03-15T00:00:00.000000,17:30:56,00:30:01,,224.115,,,7
/api/cim_tv_public_results_daily_views/746550,CimTvPublicResultsDailyView,746550,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,16,GESTRAND OP HONEYMOON ISLAND,,VTM,2024-03-15T00:00:00.000000,22:39:28,01:00:06,,214.181,,,7
/api/cim_tv_public_results_daily_views/746551,CimTvPublicResultsDailyView,746551,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,17,BIG BROTHER,,PLAY4,2024-03-15T00:00:00.000000,21:44:05,00:45:25,,186.595,,,7
/api/cim_tv_public_results_daily_views/746552,CimTvPublicResultsDailyView,746552,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,18,TER ZAKE,,VRT CANVAS,2024-03-15T00:00:00.000000,20:00:03,00:35:52,,185.185,,,7
/api/cim_tv_public_results_daily_views/746553,CimTvPublicResultsDailyView,746553,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,19,HET ECHTE LEVEN IN DE ZOO,,VTM,2024-03-15T00:00:00.000000,18:19:44,00:26:12,,148.530,,,7
/api/cim_tv_public_results_daily_views/746554,CimTvPublicResultsDailyView,746554,north,2024-03-25T00:00:00.000000,2024-03-15T00:00:00.000000,20,THE MISFITS,,VTM2,2024-03-15T00:00:00.000000,20:39:24,01:23:31,,140.435,,,7
/api/cim_tv_public_results_daily_views/750535,CimTvPublicResultsDailyView,750535,north,2024-03-26T00:00:00.000000,2024-03-16T00:00:00.000000,1,GROEIEN & BLOEIEN,,VRT 1,2024-03-16T00:00:00.000000,20:06:16,00:30:49,,956.826,,,7
/api/cim_tv_public_results_daily_views/750536,CimTvPublicResultsDailyView,750536,north,2024-03-26T00:00:00.000000,2024-03-16T00:00:00.000000,2,DE DROOMFABRIEK,,VRT 1,2024-03-16T00:00:00.000000,20:38:52,01:12:32,,754.211,,,7
/api/cim_tv_public_results_daily_views/750537,CimTvPublicResultsDailyView,750537,north,2024-03-26T00:00:00.000000,2024-03-16T00:00:00.000000,3,HET 7 UUR-JOURNAAL,,VRT 1,2024-03-16T00:00:00.000000,19:00:06,00:37:53,,712.745,,,7
/api/cim_tv_public_results_daily_views/750538,CimTvPublicResultsDailyView,750538,north,2024-03-26T00:00:00.000000,2024-03-16T00:00:00.000000,4,WIELRENNEN. MILAAN-SAN REMO,,VTM,2024-03-16T00:00:00.000000,13:33:37,03:14:23,,529.169,,,7
/api/cim_tv_public_results_daily_views/750539,CimTvPublicResultsDailyView,750539,north,2024-03-26T00:00:00.000000,2024-03-16T00:00:00.000000,5,NIEUWS 19U VTM,,VTM,2024-03-16T00:00:00.000000,18:59:43,00:45:07,,509.569,,,7
